fli	names
HHJTNDSXC_1_8bp-UDP0099	A322_Pan troglodytes_ATAC_3
HHJTNDSXC_2_8bp-UDP0099	A322_Pan troglodytes_ATAC_3
HHJTNDSXC_3_8bp-UDP0099	A322_Pan troglodytes_ATAC_3
HHJTNDSXC_4_8bp-UDP0099	A322_Pan troglodytes_ATAC_3
HFYMJDSXC_1_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HFYMJDSXC_2_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HFYMJDSXC_3_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HFYMJDSXC_4_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HHJGFDSXC_1_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HHJGFDSXC_2_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HHJGFDSXC_3_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HHJGFDSXC_4_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HHJTNDSXC_1_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HHJTNDSXC_2_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HHJTNDSXC_3_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HHJTNDSXC_4_8bp-UDP0100	A286_Oryctolagus cuniculus_ATAC_4
HFYMJDSXC_1_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HFYMJDSXC_2_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HFYMJDSXC_3_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HFYMJDSXC_4_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HHJGFDSXC_1_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HHJGFDSXC_2_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HHJGFDSXC_3_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HHJGFDSXC_4_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HHJTNDSXC_1_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HHJTNDSXC_2_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HHJTNDSXC_3_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HHJTNDSXC_4_8bp-UDP0101	A8_Lutra lutra_ATAC_5
HFYMJDSXC_1_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HFYMJDSXC_2_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HFYMJDSXC_3_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HFYMJDSXC_4_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HHJGFDSXC_1_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HHJGFDSXC_2_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HHJGFDSXC_3_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HHJGFDSXC_4_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HHJTNDSXC_1_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HHJTNDSXC_2_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HHJTNDSXC_3_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HHJTNDSXC_4_8bp-UDP0102	A37_Hexaprotodon liberiensis_ATAC_6
HFYMJDSXC_1_8bp-UDP0103	A422_Mustela lutreola_ATAC_7
HFYMJDSXC_2_8bp-UDP0103	A422_Mustela lutreola_ATAC_7
HFYMJDSXC_3_8bp-UDP0103	A422_Mustela lutreola_ATAC_7
HFYMJDSXC_4_8bp-UDP0103	A422_Mustela lutreola_ATAC_7
HHJGFDSXC_1_8bp-UDP0103	A422_Mustela lutreola_ATAC_7
HHJGFDSXC_2_8bp-UDP0103	A422_Mustela lutreola_ATAC_7
HHJGFDSXC_3_8bp-UDP0103	A422_Mustela lutreola_ATAC_7
HHJGFDSXC_4_8bp-UDP0103	A422_Mustela lutreola_ATAC_7
HFYMJDSXC_1_8bp-UDP0105	A274_Papio cynocephalus_ATAC_8
HFYMJDSXC_2_8bp-UDP0105	A274_Papio cynocephalus_ATAC_8
HFYMJDSXC_3_8bp-UDP0105	A274_Papio cynocephalus_ATAC_8
HFYMJDSXC_4_8bp-UDP0105	A274_Papio cynocephalus_ATAC_8
HHJGFDSXC_1_8bp-UDP0105	A274_Papio cynocephalus_ATAC_8
HHJGFDSXC_2_8bp-UDP0105	A274_Papio cynocephalus_ATAC_8
HHJGFDSXC_3_8bp-UDP0105	A274_Papio cynocephalus_ATAC_8
HHJGFDSXC_4_8bp-UDP0105	A274_Papio cynocephalus_ATAC_8
HFYMJDSXC_1_8bp-UDP0106	A15_Equus quagga_ATAC_9
HFYMJDSXC_2_8bp-UDP0106	A15_Equus quagga_ATAC_9
HFYMJDSXC_3_8bp-UDP0106	A15_Equus quagga_ATAC_9
HFYMJDSXC_4_8bp-UDP0106	A15_Equus quagga_ATAC_9
HFYMJDSXC_1_8bp-UDP0107	A13_Panthera leo_ATAC_10
HFYMJDSXC_2_8bp-UDP0107	A13_Panthera leo_ATAC_10
HFYMJDSXC_3_8bp-UDP0107	A13_Panthera leo_ATAC_10
HFYMJDSXC_4_8bp-UDP0107	A13_Panthera leo_ATAC_10
HHJGFDSXC_1_8bp-UDP0107	A13_Panthera leo_ATAC_10
HHJGFDSXC_2_8bp-UDP0107	A13_Panthera leo_ATAC_10
HHJGFDSXC_3_8bp-UDP0107	A13_Panthera leo_ATAC_10
HHJGFDSXC_4_8bp-UDP0107	A13_Panthera leo_ATAC_10
HHJTNDSXC_1_8bp-UDP0107	A13_Panthera leo_ATAC_10
HHJTNDSXC_2_8bp-UDP0107	A13_Panthera leo_ATAC_10
HHJTNDSXC_3_8bp-UDP0107	A13_Panthera leo_ATAC_10
HHJTNDSXC_4_8bp-UDP0107	A13_Panthera leo_ATAC_10
HFYMJDSXC_1_8bp-UDP0108	A357_Loxodonta africana_ATAC_11
HFYMJDSXC_2_8bp-UDP0108	A357_Loxodonta africana_ATAC_11
HFYMJDSXC_3_8bp-UDP0108	A357_Loxodonta africana_ATAC_11
HFYMJDSXC_4_8bp-UDP0108	A357_Loxodonta africana_ATAC_11
HFYMJDSXC_1_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HFYMJDSXC_2_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HFYMJDSXC_3_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HFYMJDSXC_4_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HHJGFDSXC_1_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HHJGFDSXC_2_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HHJGFDSXC_3_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HHJGFDSXC_4_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HHJTNDSXC_1_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HHJTNDSXC_2_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HHJTNDSXC_3_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HHJTNDSXC_4_8bp-UDP0109	A446_Muntiacus reevesi_ATAC_12
HFYMJDSXC_1_8bp-UDP0110	A439_Panthera tigris_ATAC_13
HFYMJDSXC_2_8bp-UDP0110	A439_Panthera tigris_ATAC_13
HFYMJDSXC_3_8bp-UDP0110	A439_Panthera tigris_ATAC_13
HFYMJDSXC_4_8bp-UDP0110	A439_Panthera tigris_ATAC_13
HFYMJDSXC_1_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HFYMJDSXC_2_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HFYMJDSXC_3_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HFYMJDSXC_4_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HHJGFDSXC_1_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HHJGFDSXC_2_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HHJGFDSXC_3_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HHJGFDSXC_4_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HHJTNDSXC_1_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HHJTNDSXC_2_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HHJTNDSXC_3_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HHJTNDSXC_4_8bp-UDP0111	A353_Procavia capensis_ATAC_14
HFYMJDSXC_1_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HFYMJDSXC_2_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HFYMJDSXC_3_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HFYMJDSXC_4_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HHJGFDSXC_1_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HHJGFDSXC_2_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HHJGFDSXC_3_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HHJGFDSXC_4_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HHJTNDSXC_1_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HHJTNDSXC_2_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HHJTNDSXC_3_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HHJTNDSXC_4_8bp-UDP0113	A424_Bos grunniens_ATAC_15
HFYMJDSXC_1_8bp-UDP0114	A308_Equus caballus_ATAC_16
HFYMJDSXC_2_8bp-UDP0114	A308_Equus caballus_ATAC_16
HFYMJDSXC_3_8bp-UDP0114	A308_Equus caballus_ATAC_16
HFYMJDSXC_4_8bp-UDP0114	A308_Equus caballus_ATAC_16
HHJGFDSXC_1_8bp-UDP0114	A308_Equus caballus_ATAC_16
HHJGFDSXC_2_8bp-UDP0114	A308_Equus caballus_ATAC_16
HHJGFDSXC_3_8bp-UDP0114	A308_Equus caballus_ATAC_16
HHJGFDSXC_4_8bp-UDP0114	A308_Equus caballus_ATAC_16
HFYMJDSXC_1_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HFYMJDSXC_2_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HFYMJDSXC_3_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HFYMJDSXC_4_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HHJGFDSXC_1_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HHJGFDSXC_2_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HHJGFDSXC_3_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HHJGFDSXC_4_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HHJTNDSXC_1_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HHJTNDSXC_2_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HHJTNDSXC_3_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HHJTNDSXC_4_8bp-UDP0115	A391_Hydrochoerus hydrochaeris_ATAC_17
HFYMJDSXC_1_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HFYMJDSXC_2_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HFYMJDSXC_3_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HFYMJDSXC_4_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HHJGFDSXC_1_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HHJGFDSXC_2_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HHJGFDSXC_3_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HHJGFDSXC_4_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HHJTNDSXC_1_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HHJTNDSXC_2_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HHJTNDSXC_3_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HHJTNDSXC_4_8bp-UDP0116	A278_Gorilla gorilla_ATAC_18
HFYMJDSXC_1_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HFYMJDSXC_2_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HFYMJDSXC_3_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HFYMJDSXC_4_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HHJGFDSXC_1_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HHJGFDSXC_2_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HHJGFDSXC_3_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HHJGFDSXC_4_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HHJTNDSXC_1_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HHJTNDSXC_2_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HHJTNDSXC_3_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HHJTNDSXC_4_8bp-UDP0117	A345_Zalophus californianus_ATAC_19
HFYMJDSXC_1_8bp-UDP0118	A460_Dolichotis patagonum_ATAC_20
HFYMJDSXC_2_8bp-UDP0118	A460_Dolichotis patagonum_ATAC_20
HFYMJDSXC_3_8bp-UDP0118	A460_Dolichotis patagonum_ATAC_20
HFYMJDSXC_4_8bp-UDP0118	A460_Dolichotis patagonum_ATAC_20
HFYMJDSXC_1_8bp-UDP0119	A157_Pongo pygmaeus_ATAC_21
HFYMJDSXC_2_8bp-UDP0119	A157_Pongo pygmaeus_ATAC_21
HFYMJDSXC_3_8bp-UDP0119	A157_Pongo pygmaeus_ATAC_21
HFYMJDSXC_4_8bp-UDP0119	A157_Pongo pygmaeus_ATAC_21
