fli	names
HVG7FDSXC_4_8bp-UDP0139	A502_Pelecanus crispus_RNA_110
H52HTDSXF_1_8bp-UDP0140	A423_Phacochoerus africanus_RNA_111
H52HTDSXF_2_8bp-UDP0140	A423_Phacochoerus africanus_RNA_111
H52HTDSXF_3_8bp-UDP0140	A423_Phacochoerus africanus_RNA_111
H52HTDSXF_4_8bp-UDP0140	A423_Phacochoerus africanus_RNA_111
HVG7FDSXC_1_8bp-UDP0140	A423_Phacochoerus africanus_RNA_111
HVG7FDSXC_2_8bp-UDP0140	A423_Phacochoerus africanus_RNA_111
HVG7FDSXC_3_8bp-UDP0140	A423_Phacochoerus africanus_RNA_111
HVG7FDSXC_4_8bp-UDP0140	A423_Phacochoerus africanus_RNA_111
H52HTDSXF_1_8bp-UDP0141	A318_Pongo pygmaeus_RNA_112
H52HTDSXF_2_8bp-UDP0141	A318_Pongo pygmaeus_RNA_112
H52HTDSXF_3_8bp-UDP0141	A318_Pongo pygmaeus_RNA_112
H52HTDSXF_4_8bp-UDP0141	A318_Pongo pygmaeus_RNA_112
HVG7FDSXC_1_8bp-UDP0141	A318_Pongo pygmaeus_RNA_112
HVG7FDSXC_2_8bp-UDP0141	A318_Pongo pygmaeus_RNA_112
HVG7FDSXC_3_8bp-UDP0141	A318_Pongo pygmaeus_RNA_112
HVG7FDSXC_4_8bp-UDP0141	A318_Pongo pygmaeus_RNA_112
H52HTDSXF_1_8bp-UDP0142	A555_Pteropus lylei_RNA_113
H52HTDSXF_2_8bp-UDP0142	A555_Pteropus lylei_RNA_113
H52HTDSXF_3_8bp-UDP0142	A555_Pteropus lylei_RNA_113
H52HTDSXF_4_8bp-UDP0142	A555_Pteropus lylei_RNA_113
HVG7FDSXC_1_8bp-UDP0142	A555_Pteropus lylei_RNA_113
HVG7FDSXC_2_8bp-UDP0142	A555_Pteropus lylei_RNA_113
HVG7FDSXC_3_8bp-UDP0142	A555_Pteropus lylei_RNA_113
HVG7FDSXC_4_8bp-UDP0142	A555_Pteropus lylei_RNA_113
H52HTDSXF_1_8bp-UDP0143	A475_Rangifer tarandus_RNA_114
H52HTDSXF_2_8bp-UDP0143	A475_Rangifer tarandus_RNA_114
H52HTDSXF_3_8bp-UDP0143	A475_Rangifer tarandus_RNA_114
H52HTDSXF_4_8bp-UDP0143	A475_Rangifer tarandus_RNA_114
HVG7FDSXC_1_8bp-UDP0143	A475_Rangifer tarandus_RNA_114
HVG7FDSXC_2_8bp-UDP0143	A475_Rangifer tarandus_RNA_114
HVG7FDSXC_3_8bp-UDP0143	A475_Rangifer tarandus_RNA_114
HVG7FDSXC_4_8bp-UDP0143	A475_Rangifer tarandus_RNA_114
H52HTDSXF_1_8bp-UDP0144	A76_Saguinus imperator_RNA_115
H52HTDSXF_2_8bp-UDP0144	A76_Saguinus imperator_RNA_115
H52HTDSXF_3_8bp-UDP0144	A76_Saguinus imperator_RNA_115
H52HTDSXF_4_8bp-UDP0144	A76_Saguinus imperator_RNA_115
HVG7FDSXC_1_8bp-UDP0144	A76_Saguinus imperator_RNA_115
HVG7FDSXC_2_8bp-UDP0144	A76_Saguinus imperator_RNA_115
HVG7FDSXC_3_8bp-UDP0144	A76_Saguinus imperator_RNA_115
HVG7FDSXC_4_8bp-UDP0144	A76_Saguinus imperator_RNA_115
H52HTDSXF_1_8bp-UDP0145	A303_Scissirostrum dubium_RNA_116
H52HTDSXF_2_8bp-UDP0145	A303_Scissirostrum dubium_RNA_116
H52HTDSXF_3_8bp-UDP0145	A303_Scissirostrum dubium_RNA_116
H52HTDSXF_4_8bp-UDP0145	A303_Scissirostrum dubium_RNA_116
HVG7FDSXC_1_8bp-UDP0145	A303_Scissirostrum dubium_RNA_116
HVG7FDSXC_2_8bp-UDP0145	A303_Scissirostrum dubium_RNA_116
HVG7FDSXC_3_8bp-UDP0145	A303_Scissirostrum dubium_RNA_116
HVG7FDSXC_4_8bp-UDP0145	A303_Scissirostrum dubium_RNA_116
HJJWJDSXC_1_8bp-UDP0146	A159_Sus scrofa_RNA_117
HJJWJDSXC_2_8bp-UDP0146	A159_Sus scrofa_RNA_117
HJJWJDSXC_3_8bp-UDP0146	A159_Sus scrofa_RNA_117
HJJWJDSXC_4_8bp-UDP0146	A159_Sus scrofa_RNA_117
HVG7FDSXC_1_8bp-UDP0146	A159_Sus scrofa_RNA_117
HVG7FDSXC_2_8bp-UDP0146	A159_Sus scrofa_RNA_117
HVG7FDSXC_3_8bp-UDP0146	A159_Sus scrofa_RNA_117
HVG7FDSXC_4_8bp-UDP0146	A159_Sus scrofa_RNA_117
H52HTDSXF_1_8bp-UDP0147	A543_Tauraco schalowi_RNA_118
H52HTDSXF_2_8bp-UDP0147	A543_Tauraco schalowi_RNA_118
H52HTDSXF_3_8bp-UDP0147	A543_Tauraco schalowi_RNA_118
H52HTDSXF_4_8bp-UDP0147	A543_Tauraco schalowi_RNA_118
HVG7FDSXC_1_8bp-UDP0147	A543_Tauraco schalowi_RNA_118
HVG7FDSXC_2_8bp-UDP0147	A543_Tauraco schalowi_RNA_118
HVG7FDSXC_3_8bp-UDP0147	A543_Tauraco schalowi_RNA_118
HVG7FDSXC_4_8bp-UDP0147	A543_Tauraco schalowi_RNA_118
H52HTDSXF_1_8bp-UDP0148	A153_Ursus thibetanus_RNA_119
H52HTDSXF_2_8bp-UDP0148	A153_Ursus thibetanus_RNA_119
H52HTDSXF_3_8bp-UDP0148	A153_Ursus thibetanus_RNA_119
H52HTDSXF_4_8bp-UDP0148	A153_Ursus thibetanus_RNA_119
HVG7FDSXC_1_8bp-UDP0148	A153_Ursus thibetanus_RNA_119
HVG7FDSXC_2_8bp-UDP0148	A153_Ursus thibetanus_RNA_119
HVG7FDSXC_3_8bp-UDP0148	A153_Ursus thibetanus_RNA_119
HVG7FDSXC_4_8bp-UDP0148	A153_Ursus thibetanus_RNA_119
H52HTDSXF_1_8bp-UDP0149	A173_Varanus albigularis_RNA_120
H52HTDSXF_2_8bp-UDP0149	A173_Varanus albigularis_RNA_120
H52HTDSXF_3_8bp-UDP0149	A173_Varanus albigularis_RNA_120
H52HTDSXF_4_8bp-UDP0149	A173_Varanus albigularis_RNA_120
HVG7FDSXC_1_8bp-UDP0149	A173_Varanus albigularis_RNA_120
HVG7FDSXC_2_8bp-UDP0149	A173_Varanus albigularis_RNA_120
HVG7FDSXC_3_8bp-UDP0149	A173_Varanus albigularis_RNA_120
HVG7FDSXC_4_8bp-UDP0149	A173_Varanus albigularis_RNA_120
